1 1 1
2 1 1
3 2 1
4 3 1
5 3 2
6 3 3
7 4 3
8 4 3
9 4 3
10 5 3
11 5 3
12 6 3
13 7 3
14 8 3
15 9 3
16 10 3
17 10 3
18 10 4
19 11 4
20 11 4
21 12 4
22 12 5
23 12 6
24 12 6
25 13 6
26 13 6
27 13 7
28 14 7
29 14 7
30 15 7
31 16 7
32 17 7
33 18 7
34 19 7
35 19 7
36 20 7
37 21 7
38 22 7
39 23 7
40 23 7
41 24 7
42 25 7
43 26 7
44 27 7
45 28 7
46 29 7
47 30 7
48 31 7
49 32 7
50 32 7
51 32 7
52 32 7
53 33 7
54 34 7
55 35 7
56 36 8
57 36 8
58 36 8
59 37 8
60 38 8
61 38 8
62 38 8
63 38 9
64 39 9
65 39 10
66 39 10
67 39 11
68 39 12
69 39 12
70 39 12
71 40 12
72 41 12
73 42 12
74 43 12
75 43 12
76 44 12
77 45 12
78 46 13
79 46 14
80 46 15
81 47 15
82 47 16
83 47 16
84 48 16
85 49 16
86 49 16
87 50 16
88 50 17
89 51 17
90 51 17
91 52 18
92 53 18
93 53 18
94 53 18
95 53 18
96 53 18
97 54 18
98 54 18
99 55 18
100 55 18
101 56 18
102 57 18
103 57 18
104 57 19
105 58 19
106 59 19
107 60 19
108 60 20
109 60 20
110 61 20
111 61 20
112 62 20
113 63 21
114 64 21
115 65 21
116 66 21
117 66 21
118 66 21
119 66 21
120 67 22
121 68 22
122 68 22
123 69 22
124 69 22
125 70 22
126 70 22
127 70 22
128 70 23
129 70 23
130 71 24
131 72 25
132 72 26
133 72 26
134 72 27
135 73 27
136 74 27
137 75 27
138 75 27
139 76 27
140 76 28
141 77 28
142 77 28
143 77 28
144 77 28
145 77 28
146 78 28
147 79 28
148 79 28
149 79 29
150 80 29
151 81 29
152 82 29
153 83 29
154 83 29
155 83 29
156 84 29
157 84 29
158 85 29
159 86 29
160 86 29
161 86 29
162 86 30
163 86 30
164 86 30
165 87 30
166 88 30
167 89 30
168 90 30
169 91 30
170 91 30
171 92 30
172 93 31
173 93 32
174 94 32
175 94 33
176 94 33
177 94 33
178 94 34
179 94 35
180 94 35
181 94 36
182 95 36
183 96 36
184 96 36
185 96 36
186 96 37
187 96 37
188 97 37
189 97 38
190 98 38
191 99 38
192 99 39
193 100 39
194 101 39
195 102 40
196 103 40
197 103 40
198 103 40
199 104 40
200 104 40
201 104 40
202 105 40
203 105 40
204 106 40
205 106 40
206 106 40
207 107 40
208 107 40
209 108 40
210 109 40
211 110 40
212 111 40
213 112 40
214 112 41
215 112 41
216 113 41
217 114 42
218 114 42
219 115 42
220 116 42
221 117 42
222 117 43
223 118 43
224 118 43
225 119 43
226 120 43
227 121 43
228 122 43
229 122 44
230 123 44
231 124 44
232 124 44
233 125 44
234 125 44
235 125 44
236 125 45
237 125 45
238 126 46
239 126 46
240 126 46
241 127 47
242 128 48
243 128 48
244 128 49
245 128 49
246 129 49
247 129 49
248 130 49
249 130 49
250 130 49
251 130 49
252 131 49
253 132 49
254 133 49
255 133 50
256 134 50
257 134 50
258 134 51
259 135 51
260 136 51
261 136 52
262 136 52
263 136 53
264 137 53
265 138 53
266 138 53
267 138 53
268 139 54
269 140 54
270 140 54
271 140 54
272 141 54
273 142 54
274 142 54
275 143 54
276 143 55
277 143 55
278 143 56
279 143 57
280 143 57
281 144 57
282 144 57
283 144 57
284 144 57
285 145 57
286 146 57
287 147 57
288 148 57
289 149 57
290 150 57
291 151 57
292 152 57
293 153 57
294 154 57
295 155 57
296 156 57
297 157 57
298 158 57
299 159 57
300 160 57
301 160 57
302 160 58
303 160 59
304 161 59
305 161 60
306 162 60
307 163 60
308 164 60
309 165 61
310 166 61
311 167 61
312 168 61
313 168 61
314 169 61
315 170 61
316 170 61
317 171 61
318 172 61
319 172 61
320 173 61
321 174 61
322 174 61
323 175 61
324 175 61
325 176 61
326 176 61
327 176 61
328 177 61
329 177 61
330 178 61
331 178 62
332 179 62
333 180 63
334 180 63
335 180 63
336 181 63
337 182 64
338 182 65
339 182 65
340 182 65
341 183 65
342 183 65
343 184 65
344 184 65
345 185 65
346 186 65
347 186 65
348 187 65
349 188 65
350 189 66
351 189 67
352 189 68
353 189 69
354 189 69
355 189 69
356 190 69
357 191 69
358 192 70
359 193 70
360 193 70
361 193 70
362 193 70
363 194 71
364 194 71
365 195 71
366 196 71
367 197 71
368 198 71
369 199 71
370 200 71
371 200 71
372 201 71
373 202 71
374 203 71
